,file_path,sentence,section
118,/Users/pm286/projects/semanticClimate/climate_justice/PMC9269987/sections/1_front/1_article-meta/14_abstract.xml,The role of moral disengagement and victim sensitivity as barriers to pro-environmental behavior is discussed in this context.,ABS
119,/Users/pm286/projects/semanticClimate/climate_justice/PMC9615609/sections/1_front/1_article-meta/34_abstract.xml,"Wealthy nations must step up support for Africa and vulnerable countries in addressing past, present and future impacts of climate change.",ABS
120,/Users/pm286/projects/semanticClimate/climate_justice/PMC9411551/sections/1_front/1_article-meta/14_abstract.xml,"New study shows that up to 50% of properties flooded after hurricane Harvey flooded because of climate change, with low-income and Latina/x/o neighborhoods experiencing higher climate change-attributed impacts.",ABS
121,/Users/pm286/projects/semanticClimate/climate_justice/PMC9411551/sections/1_front/1_article-meta/13_abstract.xml,Climate change is already increasing the severity of extreme weather events such as with rainfall during hurricanes.,ABS
122,/Users/pm286/projects/semanticClimate/climate_justice/PMC9411551/sections/1_front/1_article-meta/13_abstract.xml,"But little research to date investigates if, and to what extent, there are social inequalities in climate change-attributed extreme weather event impacts.",ABS
123,/Users/pm286/projects/semanticClimate/climate_justice/PMC9411551/sections/1_front/1_article-meta/13_abstract.xml,"Here, we use climate change attribution science paired with hydrological flood models to estimate climate change-attributed flood depths and damages during Hurricane Harvey in Harris County, Texas.",ABS
124,/Users/pm286/projects/semanticClimate/climate_justice/PMC9411551/sections/1_front/1_article-meta/13_abstract.xml,"Using detailed land-parcel and census tract socio-economic data, we then describe the socio-spatial characteristics associated with these climate change-induced impacts.",ABS
125,/Users/pm286/projects/semanticClimate/climate_justice/PMC9411551/sections/1_front/1_article-meta/13_abstract.xml,We show that 30 to 50% of the flooded properties would not have flooded without climate change.,ABS
126,/Users/pm286/projects/semanticClimate/climate_justice/PMC9411551/sections/1_front/1_article-meta/13_abstract.xml,"Climate change-attributed impacts were particularly felt in Latina/x/o neighborhoods, and especially so in Latina/x/o neighborhoods that were low-income and among those located outside of FEMA’s 100-year floodplain.",ABS
127,/Users/pm286/projects/semanticClimate/climate_justice/PMC9411551/sections/1_front/1_article-meta/13_abstract.xml,"Our focus is thus on climate justice challenges that not only concern future climate change-induced risks, but are already affecting vulnerable populations disproportionately now.",ABS
128,/Users/pm286/projects/semanticClimate/climate_justice/PMC9578961/sections/1_front/1_article-meta/17_abstract.xml,Highlights • Summative content analysis is performed on the UN General Assembly Resolution A/RES/69/315.,ABS
129,/Users/pm286/projects/semanticClimate/climate_justice/PMC9578961/sections/1_front/1_article-meta/17_abstract.xml,"• 6 selected SDGs, 3 dimensions, 5 sub-dimensions and 16 domains are identified.",ABS
130,/Users/pm286/projects/semanticClimate/climate_justice/PMC9578961/sections/1_front/1_article-meta/17_abstract.xml,• SDGs attribute increased importance to microfinance as a resilience policy to promote financial access to the vulnerable.,ABS
131,/Users/pm286/projects/semanticClimate/climate_justice/PMC9578961/sections/1_front/1_article-meta/17_abstract.xml,"• The environmental dimension is still neglected, not appearing in any of the related SDGs.",ABS
132,/Users/pm286/projects/semanticClimate/climate_justice/PMC9578961/sections/1_front/1_article-meta/17_abstract.xml,• Investments are needed to foster environmental and governance resilience.,ABS
133,/Users/pm286/projects/semanticClimate/climate_justice/PMC9578961/sections/1_front/1_article-meta/16_abstract.xml,This research paper aims to address the problem of financial inclusion and resilience in the current sustainable development framework.,ABS
134,/Users/pm286/projects/semanticClimate/climate_justice/PMC9578961/sections/1_front/1_article-meta/16_abstract.xml,The development agenda designs access to finance a human right and a prior strategy to achieve Sustainable Development Goals (SDGs).,ABS
135,/Users/pm286/projects/semanticClimate/climate_justice/PMC9578961/sections/1_front/1_article-meta/16_abstract.xml,"Microfinance can play a decisive role in smoothing the risk of adverse events It acts as resilience policy, tackling vulnerability and poverty, empowering people and vulnerable categories and improving and enlarging their capabilities.",ABS
136,/Users/pm286/projects/semanticClimate/climate_justice/PMC9578961/sections/1_front/1_article-meta/16_abstract.xml,This work explores the existing connections between the development agenda and microfinance as a strategy to foster financial access.,ABS
137,/Users/pm286/projects/semanticClimate/climate_justice/PMC9578961/sections/1_front/1_article-meta/16_abstract.xml,"To this end, summative content analysis is performed on the United Nations General Assembly Resolution A/RES/69/315 – fulfilling a research gap.",ABS
138,/Users/pm286/projects/semanticClimate/climate_justice/PMC9578961/sections/1_front/1_article-meta/16_abstract.xml,"This inquiry handles 6 selected SDGs, ascribable to 3 dimensions, detecting 5 sub-dimensions and 16 domains.",ABS
139,/Users/pm286/projects/semanticClimate/climate_justice/PMC9578961/sections/1_front/1_article-meta/16_abstract.xml,"Analysing Millennium Development Goals and Sustainable Development Goals, the study also finds increased importance attributed to the topic, key issues and policy strengths and limitations.",ABS
140,/Users/pm286/projects/semanticClimate/climate_justice/PMC9578961/sections/1_front/1_article-meta/16_abstract.xml,"Importantly, the analysis shows that the environmental dimension is still neglected in the analysed corpus, not appearing in any of the examined SDGs.",ABS
141,/Users/pm286/projects/semanticClimate/climate_justice/PMC9578961/sections/1_front/1_article-meta/16_abstract.xml,"The findings suggest investing in these channels, drafting governance patterns and modelling resilience and development policy to vehiculate improved ecological and institutional results and concerns.",ABS
142,/Users/pm286/projects/semanticClimate/climate_justice/PMC9578961/sections/1_front/1_article-meta/18_abstract.xml,Microfinance; Sustainable development; SDGs; Access to finance; Resilience; Capabilities; Content analysis; Development policy.,ABS
143,/Users/pm286/projects/semanticClimate/climate_justice/PMC9618269/sections/1_front/1_article-meta/14_abstract.xml,Pandemics alter a lot of human activities and the COVID-19 outbreak of 2020 was no exception.,ABS
144,/Users/pm286/projects/semanticClimate/climate_justice/PMC9618269/sections/1_front/1_article-meta/14_abstract.xml,"The COVID-19 pandemic, like climate change, has far-reaching consequences that transcend geographical boundaries.",ABS
