,id,source,target,package,section,object,subsection,source_text
1106,id9514,4.5.2,WGII TS D.10.1,WGII,TS,,,Enhancing  knowledge  on  risks  and  available  a
1107,id9514,4.5.2,WGIII SPM C.10,WGIII,SPM,,,Enhancing  knowledge  on  risks  and  available  a
1108,id9514,4.5.2,WGIII SPM C.10.2,WGIII,SPM,,,Enhancing  knowledge  on  risks  and  available  a
1109,id9514,4.5.2,WGIII SPM C.10.3,WGIII,SPM,,,Enhancing  knowledge  on  risks  and  available  a
1110,id9514,4.5.2,WGIII SPM E.2.2,WGIII,SPM,,,Enhancing  knowledge  on  risks  and  available  a
1111,id9514,4.5.2,WGIII Figure SPM 6,WGIII,SPM,Figure,,Enhancing  knowledge  on  risks  and  available  a
1112,id9514,4.5.2,WGIII TS 6.1,WGIII,TS,,,Enhancing  knowledge  on  risks  and  available  a
1113,id9514,4.5.2,5.4,,,,,Enhancing  knowledge  on  risks  and  available  a
1114,id9514,4.5.2,SR1.5 SPM D.5.6,SR1.5,SPM,,,Enhancing  knowledge  on  risks  and  available  a
1115,id9514,4.5.2,SROCC SPM C.4,SROCC,SPM,,,Enhancing  knowledge  on  risks  and  available  a
1116,id9574,4.5.2,WGII SPM C.2.9,WGII,SPM,,,"A  range  of  adaptation  options,  such  as  disa"
1117,id9574,4.5.2,WGII SPM C.2.13,WGII,SPM,,,"A  range  of  adaptation  options,  such  as  disa"
1118,id9574,4.5.2,WGII CCBox FEASIB in Chapter 18,WGII,,CCBox,in Chapter,"A  range  of  adaptation  options,  such  as  disa"
1119,id9574,4.5.2,SRCCL SPM C.1.4,SRCCL,SPM,,,"A  range  of  adaptation  options,  such  as  disa"
1120,id9574,4.5.2,SRCCL SPM D.1.2,SRCCL,SPM,,,"A  range  of  adaptation  options,  such  as  disa"
1121,id9604,4.5.2,WGII SPM C.2.12,WGII,SPM,,,Reducing  future  risks  of  involuntary  migratio
1122,id9604,4.5.2,WGII TS D.8.6,WGII,TS,,,Reducing  future  risks  of  involuntary  migratio
1123,id9604,4.5.2,WGII CCBox MIGRATE in Chapter 7,WGII,,CCBox,in Chapter,Reducing  future  risks  of  involuntary  migratio
1124,id9618,4.5.2,WGII SPM C.5.1,WGII,SPM,,,Accelerating commitment and follow-through by the 
1125,id9618,4.5.2,WGII SPM C.5.2,WGII,SPM,,,Accelerating commitment and follow-through by the 
1126,id9618,4.5.2,WGII TS D.10.4,WGII,TS,,,Accelerating commitment and follow-through by the 
1127,id9656,4.5.2,WGII SPM C.2.3,WGII,SPM,,,Many mitigation and adaptation actions have multip
1128,id9656,4.5.2,WGII SPM Figure SPM 4b,WGII,SPM,Figure,,Many mitigation and adaptation actions have multip
1129,id9656,4.5.2,WGIII SPM B.3.3,WGIII,SPM,,,Many mitigation and adaptation actions have multip
1130,id9656,4.5.2,WGIII SPM C.9.2,WGIII,SPM,,,Many mitigation and adaptation actions have multip
1131,id9656,4.5.2,WGIII SPM D.1.2,WGIII,SPM,,,Many mitigation and adaptation actions have multip
1132,id9656,4.5.2,WGIII SPM D.1.4,WGIII,SPM,,,Many mitigation and adaptation actions have multip
1133,id9656,4.5.2,WGIII SPM Figure SPM 8,WGIII,SPM,Figure,,Many mitigation and adaptation actions have multip
1134,id9729,4.5.2,WGII SPM C.1.1,WGII,SPM,,,"food, livelihoods, social protection, water and sa"
1135,id9729,4.5.2,WGII C.2.4,WGII,,,,"food, livelihoods, social protection, water and sa"
1136,id9729,4.5.2,WGII SPM D.1,WGII,SPM,,,"food, livelihoods, social protection, water and sa"
1137,id9729,4.5.2,WGII SPM Figure SPM 4,WGII,SPM,Figure,,"food, livelihoods, social protection, water and sa"
1138,id9729,4.5.2,WGII CCBox HEALTH in Chapter 17,WGII,,CCBox,in Chapter,"food, livelihoods, social protection, water and sa"
1139,id9729,4.5.2,WGII CCBox FEASIB in Chapter 18,WGII,,CCBox,in Chapter,"food, livelihoods, social protection, water and sa"
1140,id9729,4.5.2,WGIII SPM C.4.2,WGIII,SPM,,,"food, livelihoods, social protection, water and sa"
1141,id9729,4.5.2,WGIII SPM D.1.3,WGIII,SPM,,,"food, livelihoods, social protection, water and sa"
1142,id9729,4.5.2,WGIII SPM D.2,WGIII,SPM,,,"food, livelihoods, social protection, water and sa"
1143,id9729,4.5.2,WGIII SPM Figure SPM 8,WGIII,SPM,Figure,,"food, livelihoods, social protection, water and sa"
1144,id9729,4.5.2,SRCCL SPM B.4.6,SRCCL,SPM,,,"food, livelihoods, social protection, water and sa"
1145,id9744,4.5.2,WGII SPM C.2.9,WGII,SPM,,,When implementing mitigation and adaptation togeth
1146,id9744,4.5.2,WGII SPM C.5.6,WGII,SPM,,,When implementing mitigation and adaptation togeth
1147,id9744,4.5.2,WGII SPM D.5.2,WGII,SPM,,,When implementing mitigation and adaptation togeth
1148,id9744,4.5.2,WGII CCBox on Gender in Chapter 18,WGII,,CCBox,on Gender in Chapter 18,When implementing mitigation and adaptation togeth
1149,id9744,4.5.2,WGIII SPM C.9.2,WGIII,SPM,,,When implementing mitigation and adaptation togeth
1150,id9744,4.5.2,WGIII SPM D.1.2,WGIII,SPM,,,When implementing mitigation and adaptation togeth
1151,id9744,4.5.2,WGIII SPM D.1.4,WGIII,SPM,,,When implementing mitigation and adaptation togeth
1152,id9744,4.5.2,WGIII SPM D.2,WGIII,SPM,,,When implementing mitigation and adaptation togeth
1153,id9744,4.5.2,SRCCL SPM D.2.2,SRCCL,SPM,,,When implementing mitigation and adaptation togeth
1154,id9744,4.5.2,SRCCL TS 4,SRCCL,TS,,,When implementing mitigation and adaptation togeth
1155,id9768,4.5.2,WGII SPM B.5.4,WGII,SPM,,,Context  relevant  design  and  implementation  re
1156,id9768,4.5.2,WGII SPM C.3.1,WGII,SPM,,,Context  relevant  design  and  implementation  re
1157,id9768,4.5.2,WGII SPM C.3.4,WGII,SPM,,,Context  relevant  design  and  implementation  re
1158,id9768,4.5.2,WGIII SPM D.1.3,WGIII,SPM,,,Context  relevant  design  and  implementation  re
1159,id9768,4.5.2,WGIII SPM E.4.2,WGIII,SPM,,,Context  relevant  design  and  implementation  re
1160,id9768,4.5.2,SR1.5 SPM C.3.4,SR1.5,SPM,,,Context  relevant  design  and  implementation  re
1161,id9768,4.5.2,SR1.5 SPM C.3.5,SR1.5,SPM,,,Context  relevant  design  and  implementation  re
1162,id9768,4.5.2,SR1.5 SPM Figure SPM 4,SR1.5,SPM,Figure,,Context  relevant  design  and  implementation  re
1163,id9768,4.5.2,SR1.5 SPM D.4.3,SR1.5,SPM,,,Context  relevant  design  and  implementation  re
1164,id9768,4.5.2,SR1.5 SPM D.4.4,SR1.5,SPM,,,Context  relevant  design  and  implementation  re
1165,id9897,4.5.2,WGII Figure SPM 4b,WGII,SPM,Figure,,SDG 13 (Climate Action) is not listed because miti
1166,id9897,4.5.2,WGIII Figure SPM 8,WGIII,SPM,Figure,,SDG 13 (Climate Action) is not listed because miti
1167,id9926,4.5.2,WGII SPM C.5,WGII,SPM,,,Effective climate governance enables mitigation an
1168,id9926,4.5.2,WGII SPM C.5.1,WGII,SPM,,,Effective climate governance enables mitigation an
1169,id9926,4.5.2,WGII SPM C5.4,WGII,SPM,,,Effective climate governance enables mitigation an
1170,id9926,4.5.2,WGII SPM C.5.6,WGII,SPM,,,Effective climate governance enables mitigation an
1171,id9926,4.5.2,WGIII SPM B.5.2,WGIII,SPM,,,Effective climate governance enables mitigation an
1172,id9926,4.5.2,WGIII SPM E.3.1,WGIII,SPM,,,Effective climate governance enables mitigation an
1173,id10023,4.5.2,WGII SPM C2.6,WGII,SPM,,,outcome  and  ambition  of  climate  governance  (
1174,id10023,4.5.2,WGII SPM C.5.2,WGII,SPM,,,outcome  and  ambition  of  climate  governance  (
1175,id10023,4.5.2,WGII SPM C.5.5,WGII,SPM,,,outcome  and  ambition  of  climate  governance  (
1176,id10023,4.5.2,WGII SPM C.5.6,WGII,SPM,,,outcome  and  ambition  of  climate  governance  (
1177,id10023,4.5.2,WGII SPM D.3.1,WGII,SPM,,,outcome  and  ambition  of  climate  governance  (
1178,id10023,4.5.2,WGIII SPM E3.2,WGIII,SPM,,,outcome  and  ambition  of  climate  governance  (
1179,id10023,4.5.2,WGIII SPM E.3.3,WGIII,SPM,,,outcome  and  ambition  of  climate  governance  (
1180,id10031,4.5.2,WGII SPM C.5.5,WGII,SPM,,,Effective  climate  governance  is  enabled  by  i
1181,id10031,4.5.2,WGII SPM C.5.6,WGII,SPM,,,Effective  climate  governance  is  enabled  by  i
1182,id10031,4.5.2,WGII SPM D.1.1,WGII,SPM,,,Effective  climate  governance  is  enabled  by  i
1183,id10031,4.5.2,WGII SPM D.2,WGII,SPM,,,Effective  climate  governance  is  enabled  by  i
1184,id10031,4.5.2,WGII SPM D.3.2,WGII,SPM,,,Effective  climate  governance  is  enabled  by  i
1185,id10031,4.5.2,SRCCL SPM C.3,SRCCL,SPM,,,Effective  climate  governance  is  enabled  by  i
1186,id10031,4.5.2,SRCCL TS 1,SRCCL,TS,,,Effective  climate  governance  is  enabled  by  i
1187,id10046,4.5.2,WGII SPM D.2,WGII,SPM,,,Drawing  on  diverse  knowledge  and  partnerships
1188,id10046,4.5.2,D.2.1,,,,,Drawing  on  diverse  knowledge  and  partnerships
1189,id10054,4.5.2,WGII SPM E.4,WGII,SPM,,,Many regulatory and economic instruments have alre
1190,id10054,4.5.2,WGIII SPM E.4.2,WGIII,SPM,,,Many regulatory and economic instruments have alre
1191,id10065,4.5.2,WGII SPM C.5.4,WGII,SPM,,,Scaling up and enhancing the use of regulatory ins
1192,id10065,4.5.2,WGIII SPM E.4.1,WGIII,SPM,,,Scaling up and enhancing the use of regulatory ins
1193,id10079,4.5.2,WGIII SPM E4.2,WGIII,SPM,,,"Where  implemented,  carbon  pricing  instruments "
1194,id10079,4.5.2,WGIII SPM E.4.6,WGIII,SPM,,,"Where  implemented,  carbon  pricing  instruments "
1195,id10096,4.5.2,WGIII SPM E.4.2,WGIII,SPM,,,Removing  fossil  fuel  subsidies  would  reduce  
1196,id10115,4.5.2,WGIII SPM E4.4,WGIII,SPM,,,National  policies  to  support  technology  devel
1197,id10115,4.5.2,WGIII SPM 4.5,WGIII,SPM,,,National  policies  to  support  technology  devel
1198,id10115,4.5.2,WGIII SPM 4.6,WGIII,SPM,,,National  policies  to  support  technology  devel
1199,id10208,4.5.2,WGII SPM C.1.2,WGII,SPM,,,Improved  availability  and  access  to  finance10
1200,id10208,4.5.2,WGII SPM C.3.2,WGII,SPM,,,Improved  availability  and  access  to  finance10
1201,id10208,4.5.2,WGII SPM C.5,WGII,SPM,,,Improved  availability  and  access  to  finance10
1202,id10208,4.5.2,WGII SPM C.5.4,WGII,SPM,,,Improved  availability  and  access  to  finance10
1203,id10208,4.5.2,WGII SPM D.2,WGII,SPM,,,Improved  availability  and  access  to  finance10
1204,id10208,4.5.2,WGII SPM D.3.2,WGII,SPM,,,Improved  availability  and  access  to  finance10
1205,id10208,4.5.2,WGII SPM D.5,WGII,SPM,,,Improved  availability  and  access  to  finance10
1206,id10208,4.5.2,WGII SPM D.5.2,WGII,SPM,,,Improved  availability  and  access  to  finance10
1207,id10208,4.5.2,WGIII SPM B.4.2,WGIII,SPM,,,Improved  availability  and  access  to  finance10
1208,id10208,4.5.2,WGIII SPM B.5,WGIII,SPM,,,Improved  availability  and  access  to  finance10
1209,id10208,4.5.2,WGIII SPM B.5.4,WGIII,SPM,,,Improved  availability  and  access  to  finance10
1210,id10208,4.5.2,WGIII SPM C.4.2,WGIII,SPM,,,Improved  availability  and  access  to  finance10
1211,id10208,4.5.2,WGIII SPM C.7.3,WGIII,SPM,,,Improved  availability  and  access  to  finance10
1212,id10208,4.5.2,WGIII SPM C.8.5,WGIII,SPM,,,Improved  availability  and  access  to  finance10
1213,id10208,4.5.2,WGIII SPM D.1.2,WGIII,SPM,,,Improved  availability  and  access  to  finance10
1214,id10208,4.5.2,WGIII SPM D.2.4,WGIII,SPM,,,Improved  availability  and  access  to  finance10
1215,id10208,4.5.2,WGIII SPM D.3.4,WGIII,SPM,,,Improved  availability  and  access  to  finance10
1216,id10208,4.5.2,WGIII SPM E.2.3,WGIII,SPM,,,Improved  availability  and  access  to  finance10
1217,id10208,4.5.2,WGIII SPM E.3.1,WGIII,SPM,,,Improved  availability  and  access  to  finance10
1218,id10208,4.5.2,WGIII SPM E.5,WGIII,SPM,,,Improved  availability  and  access  to  finance10
1219,id10208,4.5.2,WGIII SPM E.5.1,WGIII,SPM,,,Improved  availability  and  access  to  finance10
1220,id10208,4.5.2,WGIII SPM E.5.2,WGIII,SPM,,,Improved  availability  and  access  to  finance10
1221,id10208,4.5.2,WGIII SPM E.5.3,WGIII,SPM,,,Improved  availability  and  access  to  finance10
1222,id10208,4.5.2,WGIII SPM E.5.4,WGIII,SPM,,,Improved  availability  and  access  to  finance10
1223,id10208,4.5.2,WGIII SPM E.6.2,WGIII,SPM,,,Improved  availability  and  access  to  finance10
1224,id10238,4.5.2,WGII SPM C.1.2,WGII,SPM,,,Both adaptation and mitigation finance need to inc
1225,id10238,4.5.2,WGII SPM C2.11,WGII,SPM,,,Both adaptation and mitigation finance need to inc
1226,id10238,4.5.2,WGII SPM C.3,WGII,SPM,,,Both adaptation and mitigation finance need to inc
1227,id10238,4.5.2,WGII SPM C.3.2,WGII,SPM,,,Both adaptation and mitigation finance need to inc
1228,id10238,4.5.2,WGII SPM C3.5,WGII,SPM,,,Both adaptation and mitigation finance need to inc
1229,id10238,4.5.2,WGII SPM C.5,WGII,SPM,,,Both adaptation and mitigation finance need to inc
1230,id10238,4.5.2,WGII SPM C.5.4,WGII,SPM,,,Both adaptation and mitigation finance need to inc
1231,id10238,4.5.2,WGII SPM D.1,WGII,SPM,,,Both adaptation and mitigation finance need to inc
1232,id10238,4.5.2,WGII SPM D.1.1,WGII,SPM,,,Both adaptation and mitigation finance need to inc
1233,id10238,4.5.2,WGII SPM D.1.2,WGII,SPM,,,Both adaptation and mitigation finance need to inc
1234,id10238,4.5.2,WGII SPM C.5.4,WGII,SPM,,,Both adaptation and mitigation finance need to inc
1235,id10238,4.5.2,WGIII SPM D.2.4,WGIII,SPM,,,Both adaptation and mitigation finance need to inc
1236,id10238,4.5.2,WGIII SPM E.5,WGIII,SPM,,,Both adaptation and mitigation finance need to inc
1237,id10238,4.5.2,WGIII SPM E.5.1,WGIII,SPM,,,Both adaptation and mitigation finance need to inc
1238,id10238,4.5.2,WGIII Chapter 15.2,WGIII,Chapter,,,Both adaptation and mitigation finance need to inc
1239,id10376,4.5.2,WGII SPM C.5.4,WGII,SPM,,,developing countries (high confidence). For shifts
1240,id10376,4.5.2,WGIII SPM E.4.2,WGIII,SPM,,,developing countries (high confidence). For shifts
1241,id10376,4.5.2,WGIII SPM E.5,WGIII,SPM,,,developing countries (high confidence). For shifts
1242,id10376,4.5.2,WGIII SPM E.5.2,WGIII,SPM,,,developing countries (high confidence). For shifts
1243,id10376,4.5.2,WGIII SPM E.5.3,WGIII,SPM,,,developing countries (high confidence). For shifts
1244,id10392,4.5.2,WGII SPM C.5.4,WGII,SPM,,,Scaling up financial flows requires clear signalli
1245,id10392,4.5.2,WGIII SPM B.5.4,WGIII,SPM,,,Scaling up financial flows requires clear signalli
1246,id10392,4.5.2,WGIII SPM E.4,WGIII,SPM,,,Scaling up financial flows requires clear signalli
1247,id10392,4.5.2,WGIII SPM E.5.4,WGIII,SPM,,,Scaling up financial flows requires clear signalli
1248,id10392,4.5.2,WGIII Section 15.2,WGIII,Section,,,Scaling up financial flows requires clear signalli
1249,id10392,4.5.2,15.6.1,,,,,Scaling up financial flows requires clear signalli
1250,id10392,4.5.2,15.6.2,,,,,Scaling up financial flows requires clear signalli
1251,id10392,4.5.2,15.6.7,,,,,Scaling up financial flows requires clear signalli
1252,id10451,4.5.2,WGIII Figure TS 25,WGIII,TS,Figure,,"forestry and other land use), by type of economy, "
1253,id10451,4.5.2,WGIII Sections 15.3,WGIII,Sections,,,"forestry and other land use), by type of economy, "
1254,id10451,4.5.2,15.4,,,,,"forestry and other land use), by type of economy, "
1255,id10451,4.5.2,15.5,,,,,"forestry and other land use), by type of economy, "
1256,id10451,4.5.2,Table 15.2,,,Table,,"forestry and other land use), by type of economy, "
1257,id10451,4.5.2,Table 15.3,,,Table,,"forestry and other land use), by type of economy, "
1258,id10451,4.5.2,Table 15.4,,,Table,,"forestry and other land use), by type of economy, "
1259,id10470,4.5.2,WGII SPM C.5.2,WGII,SPM,,,The  largest  climate  finance  gaps  and  opportu
1260,id10470,4.5.2,WGII SPM C.5.4,WGII,SPM,,,The  largest  climate  finance  gaps  and  opportu
1261,id10470,4.5.2,WGII SPM C.6.5,WGII,SPM,,,The  largest  climate  finance  gaps  and  opportu
1262,id10470,4.5.2,WGII SPM D.2,WGII,SPM,,,The  largest  climate  finance  gaps  and  opportu
1263,id10470,4.5.2,WGII TS D.10.2,WGII,TS,,,The  largest  climate  finance  gaps  and  opportu
1264,id10470,4.5.2,WGIII SPM E.5,WGIII,SPM,,,The  largest  climate  finance  gaps  and  opportu
1265,id10470,4.5.2,WGIII SPM E.5.3,WGIII,SPM,,,The  largest  climate  finance  gaps  and  opportu
1266,id10470,4.5.2,WGIII TS 6.4,WGIII,TS,,,The  largest  climate  finance  gaps  and  opportu
1267,id10470,4.5.2,WGIII Box TS 1,WGIII,TS,Box,,The  largest  climate  finance  gaps  and  opportu
1268,id10470,4.5.2,WGIII Chapter 15.2,WGIII,Chapter,,,The  largest  climate  finance  gaps  and  opportu
1269,id10470,4.5.2,WGIII Chapter 15.6,WGIII,Chapter,,,The  largest  climate  finance  gaps  and  opportu
1270,id10501,4.8.2,WGII SPM D.2,WGII,SPM,,,International cooperation is a critical enabler fo
1271,id10501,4.8.2,WGII SPM D.3.1,WGII,SPM,,,International cooperation is a critical enabler fo
1272,id10501,4.8.2,WGII SPM D.5.2,WGII,SPM,,,International cooperation is a critical enabler fo
1273,id10501,4.8.2,WGIII SPM D.3.4,WGIII,SPM,,,International cooperation is a critical enabler fo
1274,id10501,4.8.2,WGIII SPM C5.4,WGIII,SPM,,,International cooperation is a critical enabler fo
1275,id10501,4.8.2,WGIII SPM C.12.2,WGIII,SPM,,,International cooperation is a critical enabler fo
1276,id10501,4.8.2,WGIII SPM E.6,WGIII,SPM,,,International cooperation is a critical enabler fo
1277,id10501,4.8.2,WGIII SPM E.6.1,WGIII,SPM,,,International cooperation is a critical enabler fo
1278,id10501,4.8.2,WGIII E.5.4,WGIII,,,,International cooperation is a critical enabler fo
1279,id10501,4.8.2,WGIII TS 4.2,WGIII,TS,,,International cooperation is a critical enabler fo
1280,id10501,4.8.2,WGIII TS 6.2,WGIII,TS,,,International cooperation is a critical enabler fo
1281,id10501,4.8.2,SR1.5 SPM D.6.3,SR1.5,SPM,,,International cooperation is a critical enabler fo
1282,id10501,4.8.2,SR1.5 SPM D.7,SR1.5,SPM,,,International cooperation is a critical enabler fo
1283,id10501,4.8.2,SR1.5 SPM D.7.3,SR1.5,SPM,,,International cooperation is a critical enabler fo
1284,id10576,4.8.2,WGII SPM B.5.3,WGII,SPM,,,The transboundary nature of many climate change ri
1285,id10576,4.8.2,WGII SPM C.5.6,WGII,SPM,,,The transboundary nature of many climate change ri
1286,id10576,4.8.2,WGII TS E.5.4,WGII,TS,,,The transboundary nature of many climate change ri
1287,id10576,4.8.2,WGII TS E.5.5,WGII,TS,,,The transboundary nature of many climate change ri
1288,id10576,4.8.2,WGIII SPM C.8.4,WGIII,SPM,,,The transboundary nature of many climate change ri
1289,id10576,4.8.2,WGIII SPM E.6.3,WGIII,SPM,,,The transboundary nature of many climate change ri
1290,id10576,4.8.2,WGIII SPM E.6.4,WGIII,SPM,,,The transboundary nature of many climate change ri
1291,id10576,4.8.2,WGIII SPM E.6.4,WGIII,SPM,,,The transboundary nature of many climate change ri
1292,id10576,4.8.2,WGIII TS 5.3,WGIII,TS,,,The transboundary nature of many climate change ri
1293,id10609,4.8.2,WGIII SPM B.4,WGIII,SPM,,,Enhancing  technology  innovation  systems  can  p
1294,id10609,4.8.2,WGIII SPM B.4.4,WGIII,SPM,,,Enhancing  technology  innovation  systems  can  p
1295,id10609,4.8.2,WGIII SPM E.4.3,WGIII,SPM,,,Enhancing  technology  innovation  systems  can  p
1296,id10609,4.8.2,WGIII SPM E4.4,WGIII,SPM,,,Enhancing  technology  innovation  systems  can  p
1297,id10621,4.8.2,WGIII SPM B.4.2,WGIII,SPM,,,International  cooperation  on  innovation  system
1298,id10621,4.8.2,WGIII SPM E.6.2,WGIII,SPM,,,International  cooperation  on  innovation  system
1299,id10621,4.8.2,WGIII SPM C.10.4,WGIII,SPM,,,International  cooperation  on  innovation  system
1300,id10621,4.8.2,WGIII Chapter 16.5,WGIII,Chapter,,,International  cooperation  on  innovation  system
1301,id10638,4.8.2,WGIII SPM E.4.4,WGIII,SPM,,,International cooperation on innovation works best
1302,id10638,4.8.2,WGIII SPM E.6.2,WGIII,SPM,,,International cooperation on innovation works best
1303,id10645,4.8.2,WGIII SPM B.4.2,WGIII,SPM,,,Technological  innovation  can  have  trade-offs  
1304,id10645,4.8.2,WGIII SPM B.4.3,WGIII,SPM,,,Technological  innovation  can  have  trade-offs  
1305,id10645,4.8.2,WGIII SPM E.4.4,WGIII,SPM,,,Technological  innovation  can  have  trade-offs  
1306,id10645,4.8.2,WGIII TS 6.5,WGIII,TS,,,Technological  innovation  can  have  trade-offs  
1307,id10645,4.8.2,WGIII CCBox 11 on Digitalization in Chapter 16,WGIII,,CCBox,on Digitalization in Chapter 16,Technological  innovation  can  have  trade-offs  
1308,id10718,4.8.2,SRCCL SPM C.2.1,SRCCL,SPM,,,Technology  transfer  to  expand  use  of  digital
1309,id10718,4.8.2,SRCCL SPM D.1.2,SRCCL,SPM,,,Technology  transfer  to  expand  use  of  digital
1310,id10718,4.8.2,SRCCL SPM D.1.4,SRCCL,SPM,,,Technology  transfer  to  expand  use  of  digital
1311,id10718,4.8.2,SRCCL Chapter 7.4.4,SRCCL,Chapter,,,Technology  transfer  to  expand  use  of  digital
1312,id10718,4.8.2,SRCCL Chapter 7.4.6,SRCCL,Chapter,,,Technology  transfer  to  expand  use  of  digital
1313,id10741,4.9,WGII SPM B.2,WGII,SPM,,,Climate  resilient  development  strategies  that 
1314,id10741,4.9,WGII Figure SPM 5,WGII,SPM,Figure,,Climate  resilient  development  strategies  that 
1315,id10741,4.9,WGII SPM D.2,WGII,SPM,,,Climate  resilient  development  strategies  that 
1316,id10741,4.9,WGII SPM D2.1,WGII,SPM,,,Climate  resilient  development  strategies  that 
1317,id10741,4.9,WGII SPM 2.2,WGII,SPM,,,Climate  resilient  development  strategies  that 
1318,id10741,4.9,WGII SPM D4,WGII,SPM,,,Climate  resilient  development  strategies  that 
1319,id10741,4.9,WGII SPM D4.1,WGII,SPM,,,Climate  resilient  development  strategies  that 
1320,id10741,4.9,WGII SPM D4.2,WGII,SPM,,,Climate  resilient  development  strategies  that 
1321,id10741,4.9,WGII SPM D5.2,WGII,SPM,,,Climate  resilient  development  strategies  that 
1322,id10741,4.9,WGII SPM Figure SPM 5,WGII,SPM,Figure,,Climate  resilient  development  strategies  that 
1323,id10760,4.9,WGII SPM C.2,WGII,SPM,,,Approaches that align goals and actions across sec
1324,id10760,4.9,WGII SPM C.2.1–2.13,WGII,SPM,,,Approaches that align goals and actions across sec
1325,id10760,4.9,WGII SPM C.4.4,WGII,SPM,,,Approaches that align goals and actions across sec
1326,id10760,4.9,WGIII SPM C.6.3,WGIII,SPM,,,Approaches that align goals and actions across sec
1327,id10760,4.9,WGIII SPM C.6,WGIII,SPM,,,Approaches that align goals and actions across sec
1328,id10760,4.9,WGIII SPM C.7.2,WGIII,SPM,,,Approaches that align goals and actions across sec
1329,id10760,4.9,WGIII SPM C.8.5,WGIII,SPM,,,Approaches that align goals and actions across sec
1330,id10760,4.9,WGIII SPM D.1.2,WGIII,SPM,,,Approaches that align goals and actions across sec
1331,id10760,4.9,WGIII SPM D.1.5,WGIII,SPM,,,Approaches that align goals and actions across sec
1332,id10760,4.9,WGIII SPM E.1.2,WGIII,SPM,,,Approaches that align goals and actions across sec
1333,id10875,4.9,WGII SPM C.1,WGII,SPM,,,"cooperation, finance, and more integrated cross-se"
1334,id10875,4.9,WGII SPM C.2,WGII,SPM,,,"cooperation, finance, and more integrated cross-se"
1335,id10875,4.9,WGII SPM C.2,WGII,SPM,,,"cooperation, finance, and more integrated cross-se"
1336,id10875,4.9,WGII SPM C.5,WGII,SPM,,,"cooperation, finance, and more integrated cross-se"
1337,id10875,4.9,WGII SPM D.2,WGII,SPM,,,"cooperation, finance, and more integrated cross-se"
1338,id10875,4.9,WGII SPM D.3.2,WGII,SPM,,,"cooperation, finance, and more integrated cross-se"
1339,id10875,4.9,WGII SPM D.3.3,WGII,SPM,,,"cooperation, finance, and more integrated cross-se"
1340,id10875,4.9,WGII SPM Figure SPM 4,WGII,SPM,Figure,,"cooperation, finance, and more integrated cross-se"
1341,id10875,4.9,WGIII SPM C.6.3,WGIII,SPM,,,"cooperation, finance, and more integrated cross-se"
1342,id10875,4.9,WGIII SPM C.8.2,WGIII,SPM,,,"cooperation, finance, and more integrated cross-se"
1343,id10875,4.9,WGIII SPM C.9,WGIII,SPM,,,"cooperation, finance, and more integrated cross-se"
1344,id10875,4.9,WGIII SPM C.9.1,WGIII,SPM,,,"cooperation, finance, and more integrated cross-se"
1345,id10875,4.9,WGIII SPM C.9.2,WGIII,SPM,,,"cooperation, finance, and more integrated cross-se"
1346,id10875,4.9,WGIII SPM D.2,WGIII,SPM,,,"cooperation, finance, and more integrated cross-se"
1347,id10875,4.9,WGIII SPM D.2.4,WGIII,SPM,,,"cooperation, finance, and more integrated cross-se"
1348,id10875,4.9,WGIII SPM D.3.2,WGIII,SPM,,,"cooperation, finance, and more integrated cross-se"
1349,id10875,4.9,WGIII SPM E.1,WGIII,SPM,,,"cooperation, finance, and more integrated cross-se"
1350,id10875,4.9,WGIII SPM E.2.4,WGIII,SPM,,,"cooperation, finance, and more integrated cross-se"
1351,id10875,4.9,WGIII SPM Figure SPM 8,WGIII,SPM,Figure,,"cooperation, finance, and more integrated cross-se"
1352,id10875,4.9,WGIII TS 7,WGIII,TS,,,"cooperation, finance, and more integrated cross-se"
1353,id10875,4.9,WGIII TS Figure TS 29,WGIII,TS,Figure,,"cooperation, finance, and more integrated cross-se"
1354,id10875,4.9,SRCCL ES Section 7.4.8,SRCCL,ES,,Section 7.4.8,"cooperation, finance, and more integrated cross-se"
1355,id10875,4.9,SRCCL SPM B.6,SRCCL,SPM,,,"cooperation, finance, and more integrated cross-se"
